Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-
B04,3062,,,,1,1347.137207,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,26942.74414,,,1373.557617,1321.260254,17057,11212,5845,,,,,,,,,967.5810547,,,11.78764431,12.85276932,,,,,,,,,,,,7144.891333,541.8332753,4882.191307,,,,,1360.547607,1333.868286,,,,,,,,,,,,,No,0,0,0,0
B05,3070,,,,1,65.76145172,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1315.229004,,,69.61060333,61.92404175,22086,1125,20961,,,,,,,,,967.5810547,,,6.625631422,11.18435619,,,,,,,,,,,,5248.62134,410.1763331,656.6333934,,,,,67.72383118,63.80212784,,,,,,,,,,,,,No,0,0,0,0
B06,3070,,,,1,60.69660187,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1213.932007,,,64.32217407,57.08145142,22926,1080,21846,,,,,,,,,967.5810547,,,5.77035361,11.25967983,,,,,,,,,,,,4913.425156,382.2713842,595.7253698,,,,,62.54507828,58.85083771,,,,,,,,,,,,,No,0,0,0,0
C01,3055,,,,1,1064.520996,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,21290.41992,,,1086.57312,1042.848877,16930,9667,7263,,,,,,,,,967.5810547,,,11.25374195,13.13741482,,,,,,,,,,,,7083.788422,530.0266891,4272.213026,,,,,1075.723755,1053.417114,,,,,,,,,,,,,No,0,0,0,0
C02,3055,,,,1,1096.695801,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,21933.91602,,,1118.6698,1075.098877,17823,10370,7453,,,,,,,,,967.5810547,,,11.39731493,13.48380404,,,,,,,,,,,,7236.826292,547.1095614,4439.403928,,,,,1107.859009,1085.630615,,,,,,,,,,,,,No,0,0,0,0
C03,3063,,,,1,1296.376709,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,25927.53516,,,1321.289551,1271.947632,18008,11583,6425,,,,,,,,,967.5810547,,,13.34157112,13.87028925,,,,,,,,,,,,7170.055773,537.9009057,4803.796609,,,,,1309.025635,1283.853638,,,,,,,,,,,,,No,0,0,0,0
C04,3063,,,,1,1273.263306,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,25465.26563,,,1297.639771,1249.350098,18269,11630,6639,,,,,,,,,967.5810547,,,12.90707528,13.01176839,,,,,,,,,,,,7072.441746,532.9064231,4695.958358,,,,,1285.641113,1261.005859,,,,,,,,,,,,,No,0,0,0,0
C05,3071,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.208063662,0,18114,0,18114,,,,,,,,,967.5810547,,,,14.53168207,,,,,,,,,,,,,542.8353763,542.8353763,,,,,0.095068879,0,,,,,,,,,,,,,No,0,0,0,0
C06,3071,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.199273095,0,18913,0,18913,,,,,,,,,967.5810547,,,,14.63410258,,,,,,,,,,,,,533.2583664,533.2583664,,,,,0.091052443,0,,,,,,,,,,,,,No,0,0,0,0
D01,3056,,,,1,1132.376099,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,22647.52148,,,1156.575195,1108.633667,15450,9170,6280,,,,,,,,,967.5810547,,,12.17053351,13.63934724,,,,,,,,,,,,7251.266132,537.8735809,4522.456733,,,,,1144.664429,1120.206665,,,,,,,,,,,,,No,0,0,0,0
