Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-
A06,3207,,,,1,396.178009033203,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7923.56005859375,,,407.417358398438,385.038238525391,17973,4856,13117,,,,,,,,,895.261840820313,,,12.3663488876655,12.0570937212625,,,,,,,,,,,,7010.57376299737,537.346996072681,2286.30316255498,,,,,401.899841308594,390.482116699219,,,,,,,,,,,,,No,0,0,0,0
B03,3200,,,,1,29.2531700134277,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,585.063415527344,,,31.9381694793701,26.5738887786865,19880,457,19423,,,,,,,,,895.261840820313,,,8.42738443531094,12.5754830190888,,,,,,,,,,,,6605.68177685226,529.017652421154,668.707567152795,,,,,30.6223526000977,27.88547706604,,,,,,,,,,,,,No,0,0,0,0
B04,3200,,,,1,27.4263229370117,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,548.526489257813,,,30.0213737487793,24.836612701416,19937,430,19507,,,,,,,,,895.261840820313,,,10.8444800055998,12.5571914496792,,,,,,,,,,,,6738.66936063545,532.33469249952,666.192540084334,,,,,28.7496585845947,26.1043758392334,,,,,,,,,,,,,No,0,0,0,0
B05,3208,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183944016695023,0,20489,0,20489,,,,,,,,,895.261840820313,,,,12.6948559724439,,,,,,,,,,,,,530.949112584158,530.949112584158,,,,,0.0840485095977783,0,,,,,,,,,,,,,No,0,0,0,0
B06,3208,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.190614968538284,0,19772,0,19772,,,,,,,,,895.261840820313,,,,12.3097047046006,,,,,,,,,,,,,534.304309063201,534.304309063201,,,,,0.0870965048670769,0,,,,,,,,,,,,,No,0,0,0,0
C03,3201,,,,1,12.0958595275879,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,241.917190551758,,,13.8401126861572,10.3540210723877,19331,185,19146,,,,,,,,,895.261840820313,,,10.300105068251,12.6811614741495,,,,,,,,,,,,6560.84237687394,517.981702854974,575.812607862139,,,,,12.9854831695557,11.2068643569946,,,,,,,,,,,,,No,0,0,0,0
C04,3201,,,,1,14.0530118942261,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,281.060241699219,,,15.9285440444946,12.180272102356,19442,216,19226,,,,,,,,,895.261840820313,,,10.6709694487489,12.6155648104091,,,,,,,,,,,,6690.39265385381,526.81183966253,595.289025953309,,,,,15.0095672607422,13.0971841812134,,,,,,,,,,,,,No,0,0,0,0
C05,3209,,,,1,417.143432617188,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8342.869140625,,,428.474365234375,405.913696289063,18785,5302,13483,,,,,,,,,895.261840820313,,,10.8655585327399,12.4687663392084,,,,,,,,,,,,6765.68547164589,522.23304305246,2284.42547192669,,,,,422.911773681641,411.401458740234,,,,,,,,,,,,,No,0,0,0,0
C06,3209,,,,1,431.153564453125,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8623.0712890625,,,442.662994384766,419.74853515625,18932,5494,13438,,,,,,,,,895.261840820313,,,11.1543034380776,12.4067882880271,,,,,,,,,,,,6849.74037289836,526.988292920623,2361.82877080979,,,,,437.012542724609,425.321746826172,,,,,,,,,,,,,No,0,0,0,0
D03,3202,,,,1,448.573303222656,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8971.4658203125,,,460.239013671875,437.014770507813,19316,5794,13522,,,,,,,,,895.261840820313,,,9.47172646217553,11.8101715611551,,,,,,,,,,,,6830.33671334385,534.664283913809,2423.10526838873,,,,,454.511688232422,442.662811279297,,,,,,,,,,,,,No,0,0,0,0
D04,3202,,,,1,456.296234130859,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9125.9248046875,,,468.000671386719,444.69970703125,19583,5958,13625,,,,,,,,,895.261840820313,,,10.0394273625629,11.8921926069044,,,,,,,,,,,,6880.43843488895,536.515932359608,2466.61296907869,,,,,462.254241943359,450.366271972656,,,,,,,,,,,,,No,0,0,0,0
D05,3210,,,,1,46.780517578125,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,935.6103515625,,,50.2585182189941,43.3121032714844,19092,697,18395,,,,,,,,,895.261840820313,,,9.92267794489781,12.5680129390131,,,,,,,,,,,,6787.26661644912,526.674204767823,755.232392015983,,,,,48.5538063049316,45.0097198486328,,,,,,,,,,,,,No,0,0,0,0
D06,3210,,,,1,52.9306106567383,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1058.61218261719,,,56.6414947509766,49.2306442260742,19026,784,18242,,,,,,,,,895.261840820313,,,10.6863143605671,12.4429044238289,,,,,,,,,,,,6838.08820903545,529.187909544828,789.157311142675,,,,,54.8225517272949,51.0415115356445,,,,,,,,,,,,,No,0,0,0,0
E03,3203,,,,1,146.958267211914,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2939.16528320313,,,153.177612304688,140.76953125,19571,2158,17413,,,,,,,,,895.261840820313,,,11.479998078969,12.4587503922835,,,,,,,,,,,,6757.64298002934,531.396632833825,1217.93485863976,,,,,150.127548217773,143.796936035156,,,,,,,,,,,,,No,0,0,0,0
E04,3203,,,,1,141.712066650391,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2834.2412109375,,,147.782379150391,135.670913696289,19766,2106,17660,,,,,,,,,895.261840820313,,,11.6654315473642,12.548626786862,,,,,,,,,,,,6826.68518964834,534.238287661111,1204.67708031441,,,,,144.80549621582,138.626220703125,,,,,,,,,,,,,No,0,0,0,0
